,Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,HouseAge,Remodel_Age,is_Remodeled,Total_SF
247,131,534451150,30,6.0,55.0,5350,2,3,2.0,3,1.0,3,5.0,6.0,5.0,4.0,5.0,3,2,1940,1966,3.0,1.0,6.0,11.0,2.0,0.0,3,1,4.0,3,3,0,1,0.0,1,0.0,728.0,728.0,5.0,5,1,5,1306,0,0,1306,0.0,0.0,1,0,3,1,2,6,5,0,0,2.0,1940.0,0,0.0,0.0,0,0,2,263,0,0,0,0,0,450,5,2010,6.0,76500,70,26,0,2034.0
248,1258,535380110,30,6.0,60.0,5400,2,4,2.0,3,3.0,3,4.0,6.0,5.0,4.0,5.0,4,7,1940,2005,1.0,1.0,13.0,14.0,2.0,0.0,4,3,6.0,3,3,0,1,0.0,1,0.0,672.0,672.0,5.0,4,1,5,672,0,0,672,0.0,0.0,1,0,2,1,3,4,8,0,0,3.0,1997.0,1,1.0,308.0,3,3,0,88,108,0,0,0,0,0,7,2008,6.0,86900,68,65,0,1344.0
249,1599,923227030,20,6.0,91.0,17979,2,3,2.0,3,3.0,3,13.0,6.0,5.0,4.0,5.0,5,6,1968,1968,3.0,1.0,10.0,11.0,2.0,0.0,3,4,4.0,3,3,0,5,785.0,1,0.0,328.0,1113.0,5.0,5,1,5,1160,0,0,1160,1.0,0.0,1,0,3,1,4,6,8,0,0,6.0,1968.0,1,1.0,257.0,3,3,2,81,0,0,0,0,0,500,2,2008,6.0,152500,40,0,0,2273.0
250,1508,908250090,20,6.0,68.0,9520,2,4,1.0,3,1.0,2,6.0,6.0,5.0,4.0,5.0,4,5,1953,1953,3.0,1.0,7.0,9.0,5.0,115.0,3,3,4.0,4,3,0,3,767.0,1,0.0,144.0,911.0,5.0,3,1,5,930,0,0,930,0.0,0.0,1,0,2,1,3,5,8,0,0,6.0,1953.0,2,1.0,286.0,3,3,2,134,0,0,0,0,0,3000,5,2008,6.0,99000,55,0,0,1841.0
251,615,534450150,30,6.0,50.0,5330,2,4,4.0,3,1.0,3,5.0,6.0,5.0,4.0,5.0,4,7,1940,1950,4.0,1.0,13.0,14.0,2.0,0.0,2,3,4.0,3,3,0,2,280.0,1,0.0,140.0,420.0,5.0,4,1,5,708,0,0,708,0.0,0.0,1,0,2,1,2,5,8,0,0,2.0,1940.0,0,0.0,0.0,0,0,2,164,0,0,0,0,0,0,12,2009,6.0,82500,69,10,0,1128.0
252,1815,531451030,120,6.0,50.0,8012,2,4,2.0,3,1.0,3,15.0,6.0,5.0,5.0,5.0,6,5,1992,1992,3.0,1.0,10.0,15.0,2.0,0.0,4,3,6.0,4,3,0,6,430.0,1,0.0,1145.0,1575.0,5.0,4,1,5,1575,0,0,1575,1.0,0.0,2,0,2,1,4,5,8,0,0,6.0,1992.0,2,2.0,529.0,3,3,2,0,0,52,0,0,0,0,7,2007,6.0,179200,15,0,0,3150.0
253,2712,905105010,20,6.0,75.0,9000,2,4,2.0,3,3.0,3,9.0,6.0,5.0,4.0,5.0,5,6,1966,1966,3.0,1.0,10.0,11.0,2.0,0.0,3,3,4.0,3,3,0,5,773.0,1,0.0,286.0,1059.0,5.0,4,1,5,1059,0,0,1059,1.0,0.0,1,0,3,1,3,6,8,0,0,6.0,1966.0,3,1.0,286.0,3,3,2,0,88,0,0,0,0,0,6,2006,6.0,142500,40,0,0,2118.0
254,2051,905101070,20,6.0,62.0,14299,2,4,2.0,3,1.0,3,9.0,4.0,5.0,4.0,5.0,4,3,1964,1964,3.0,1.0,9.0,10.0,2.0,0.0,3,3,4.0,3,3,0,3,513.0,2,144.0,348.0,1005.0,5.0,3,1,5,1005,0,0,1005,1.0,0.0,1,0,3,1,3,5,8,0,0,3.0,1964.0,1,2.0,440.0,3,3,0,0,0,0,0,0,0,0,7,2007,6.0,115400,43,0,0,2010.0
255,1863,534104090,60,7.0,62.0,7050,2,4,2.0,3,1.0,3,22.0,6.0,5.0,4.0,7.0,7,5,2001,2001,3.0,1.0,13.0,14.0,2.0,0.0,4,3,6.0,4,3,0,6,738.0,1,0.0,319.0,1057.0,5.0,5,1,5,1057,872,0,1929,1.0,0.0,2,1,3,1,4,7,8,1,3,6.0,2001.0,3,2.0,650.0,3,3,2,0,235,0,0,0,0,0,5,2007,6.0,226000,6,0,0,2986.0
256,2510,533212130,160,7.0,30.0,3180,2,4,2.0,3,1.0,3,22.0,6.0,5.0,5.0,7.0,7,5,2005,2005,3.0,1.0,7.0,9.0,2.0,0.0,4,3,6.0,4,3,0,1,0.0,1,0.0,600.0,600.0,5.0,5,1,5,520,600,80,1200,0.0,0.0,2,1,2,1,4,4,8,0,0,3.0,2005.0,2,2.0,480.0,3,3,2,0,166,0,0,0,0,0,4,2006,6.0,144152,1,0,0,1800.0
257,336,923276030,20,6.0,76.0,12887,2,4,2.0,3,1.0,3,13.0,6.0,5.0,4.0,5.0,5,7,1984,1984,3.0,1.0,13.0,14.0,2.0,0.0,3,3,4.0,4,3,2,3,207.0,6,590.0,36.0,833.0,5.0,3,1,5,833,0,0,833,1.0,0.0,1,0,2,1,4,5,8,0,0,6.0,1984.0,1,2.0,495.0,3,3,2,431,0,0,0,0,0,0,4,2010,6.0,149900,26,0,0,1666.0
258,2417,528221100,60,6.0,105.0,15578,2,3,2.0,3,3.0,3,14.0,6.0,5.0,4.0,7.0,6,5,2006,2006,3.0,1.0,13.0,14.0,2.0,0.0,4,3,6.0,4,3,0,1,0.0,1,0.0,728.0,728.0,5.0,4,1,5,728,728,0,1456,0.0,0.0,2,1,3,1,3,8,8,0,0,6.0,2006.0,2,2.0,429.0,3,3,2,0,0,0,0,0,0,0,5,2006,8.0,172785,0,0,0,2184.0
259,1962,535451110,20,6.0,60.0,7200,2,4,2.0,3,1.0,3,12.0,6.0,5.0,4.0,5.0,5,8,1950,2002,3.0,1.0,13.0,14.0,2.0,0.0,3,3,4.0,3,3,0,5,398.0,4,149.0,317.0,864.0,5.0,4,1,5,864,0,0,864,1.0,0.0,1,0,3,1,4,5,8,0,0,3.0,1980.0,2,2.0,720.0,3,3,2,194,0,0,0,0,0,0,7,2007,6.0,129000,57,52,0,1728.0
260,372,527302175,20,6.0,48.0,17043,2,3,2.0,3,5.0,3,17.0,6.0,5.0,4.0,5.0,6,5,1979,1998,3.0,1.0,9.0,10.0,2.0,0.0,3,4,4.0,4,2,0,1,0.0,1,0.0,1362.0,1362.0,5.0,3,1,5,1586,0,0,1586,0.0,0.0,2,0,3,1,3,7,8,1,3,6.0,1979.0,1,2.0,435.0,3,3,2,192,0,0,0,0,0,0,1,2009,6.0,181000,30,19,0,2948.0
261,2578,535178100,80,6.0,125.0,10000,2,4,2.0,3,3.0,3,12.0,6.0,5.0,4.0,4.0,5,6,1956,1956,4.0,1.0,6.0,5.0,3.0,272.0,3,3,4.0,3,3,3,4,678.0,3,281.0,99.0,1058.0,5.0,5,1,5,1370,0,0,1370,1.0,0.0,1,0,3,1,3,6,8,1,3,4.0,1956.0,2,1.0,300.0,3,3,2,191,0,0,0,120,0,0,2,2006,6.0,148000,50,0,0,2428.0
262,2824,908130020,20,6.0,75.0,8050,2,4,2.0,3,1.0,3,6.0,6.0,5.0,4.0,5.0,6,5,2002,2002,3.0,1.0,13.0,14.0,4.0,0.0,3,3,6.0,4,3,3,6,475.0,5,297.0,142.0,914.0,5.0,5,1,5,914,0,0,914,1.0,0.0,1,0,2,1,4,4,8,0,0,2.0,2002.0,0,0.0,0.0,0,0,0,32,0,0,0,0,0,0,4,2006,6.0,117250,4,0,0,1828.0
263,471,528228435,120,6.0,43.0,3182,2,4,2.0,3,1.0,3,19.0,6.0,5.0,5.0,5.0,7,5,2005,2006,3.0,1.0,13.0,14.0,3.0,16.0,4,3,6.0,4,3,3,6,16.0,1,0.0,1357.0,1373.0,5.0,5,1,5,1555,0,0,1555,0.0,0.0,2,0,2,1,4,7,8,1,3,6.0,2005.0,3,2.0,430.0,3,3,2,143,20,0,0,0,0,0,5,2009,6.0,192500,4,1,1,2928.0
264,1544,909451150,160,4.0,24.0,1950,2,4,2.0,3,1.0,3,11.0,6.0,5.0,2.0,7.0,6,6,1980,1980,3.0,1.0,7.0,9.0,2.0,0.0,3,4,4.0,4,3,0,2,81.0,6,612.0,23.0,716.0,5.0,3,1,5,716,840,0,1556,1.0,0.0,2,1,3,1,3,6,8,1,3,6.0,1980.0,3,2.0,452.0,3,3,2,161,0,0,0,0,0,0,7,2008,4.0,151000,28,0,0,2272.0
265,2141,907203060,20,6.0,70.0,7700,2,4,2.0,3,3.0,3,18.0,6.0,5.0,4.0,5.0,5,5,1972,1972,3.0,1.0,13.0,14.0,2.0,0.0,3,3,4.0,3,3,0,2,138.0,3,468.0,276.0,882.0,5.0,3,1,5,882,0,0,882,1.0,0.0,1,0,3,1,3,5,8,0,0,3.0,1980.0,1,2.0,461.0,3,3,2,96,0,0,0,0,0,0,3,2007,6.0,112500,35,0,0,1764.0
266,2008,903205085,30,6.0,98.0,8731,2,3,2.0,3,1.0,3,5.0,6.0,5.0,4.0,5.0,5,5,1920,1950,3.0,1.0,5.0,8.0,2.0,0.0,3,2,2.0,3,3,0,4,645.0,1,0.0,270.0,915.0,5.0,3,1,5,1167,0,0,1167,0.0,0.0,1,0,3,1,3,6,4,1,4,3.0,1972.0,1,2.0,495.0,3,3,2,0,0,216,0,126,0,0,5,2007,6.0,144000,87,30,0,2082.0
267,34,527453130,160,6.0,24.0,2280,2,4,2.0,3,2.0,3,10.0,6.0,5.0,2.0,7.0,6,6,1975,1975,3.0,1.0,10.0,4.0,2.0,0.0,3,3,4.0,3,3,0,5,514.0,1,0.0,341.0,855.0,5.0,3,1,5,855,601,0,1456,0.0,0.0,2,1,3,1,4,6,8,1,3,6.0,1975.0,1,2.0,440.0,3,3,2,173,0,0,0,0,0,0,6,2010,6.0,149900,35,0,0,2311.0
268,847,907192030,60,6.0,68.0,8935,2,3,2.0,3,1.0,3,18.0,6.0,5.0,4.0,7.0,7,5,2002,2002,3.0,1.0,13.0,14.0,3.0,95.0,4,3,6.0,4,3,0,1,0.0,1,0.0,831.0,831.0,5.0,5,1,5,831,829,0,1660,0.0,0.0,2,1,3,1,4,7,8,0,0,6.0,2002.0,2,2.0,493.0,3,3,2,144,68,0,0,0,0,0,7,2009,6.0,195000,7,0,0,2491.0
269,1629,527165100,80,6.0,67.0,9125,2,3,2.0,3,1.0,3,14.0,6.0,5.0,4.0,4.0,7,5,1992,1992,3.0,1.0,9.0,10.0,3.0,170.0,3,3,6.0,4,3,0,1,0.0,1,0.0,384.0,384.0,5.0,4,1,5,812,670,0,1482,0.0,0.0,2,1,3,1,4,7,8,1,3,6.0,1992.0,3,2.0,392.0,3,3,2,100,25,0,0,0,0,0,7,2007,6.0,163900,15,0,0,1866.0
270,2073,905352010,20,6.0,72.0,11075,2,4,2.0,3,3.0,3,21.0,6.0,5.0,4.0,5.0,6,5,1984,1984,4.0,1.0,6.0,5.0,3.0,136.0,3,3,6.0,4,3,0,4,299.0,2,891.0,0.0,1190.0,5.0,5,1,5,1522,0,0,1522,0.0,0.0,2,0,3,1,3,7,8,1,3,6.0,1984.0,3,2.0,552.0,3,3,2,0,77,0,0,168,0,0,2,2007,6.0,182000,23,0,0,2712.0
271,955,914476430,20,6.0,82.0,11070,2,4,2.0,3,1.0,3,13.0,6.0,5.0,4.0,5.0,5,5,1991,1991,3.0,1.0,9.0,10.0,2.0,0.0,3,3,6.0,4,3,0,4,55.0,1,0.0,1527.0,1582.0,5.0,3,1,5,1595,0,0,1595,1.0,0.0,2,0,2,1,3,5,8,0,0,3.0,1991.0,1,2.0,672.0,3,3,2,0,0,0,0,0,0,0,4,2009,4.0,152000,18,0,0,3177.0
272,2476,531376030,60,6.0,65.0,7800,2,4,2.0,3,1.0,3,15.0,6.0,5.0,4.0,7.0,7,5,2005,2005,3.0,1.0,13.0,14.0,3.0,172.0,4,3,6.0,4,3,0,1,0.0,1,0.0,891.0,891.0,5.0,5,1,5,891,795,0,1686,0.0,0.0,2,1,3,1,4,8,8,0,0,6.0,2005.0,3,2.0,462.0,3,3,2,144,101,0,0,0,0,0,4,2006,6.0,184000,1,0,0,2577.0
273,1590,923202015,90,4.0,78.0,7060,2,4,2.0,3,1.0,3,13.0,6.0,5.0,3.0,3.0,7,5,1997,1998,3.0,1.0,13.0,14.0,3.0,200.0,3,4,6.0,4,4,4,6,1309.0,1,0.0,35.0,1344.0,5.0,5,1,5,1344,0,0,1344,2.0,0.0,2,0,2,2,3,8,8,0,0,6.0,1997.0,3,4.0,784.0,3,3,2,0,0,0,0,0,0,0,11,2008,6.0,206300,11,1,1,2688.0
274,2913,923226150,90,6.0,74.0,11836,2,3,2.0,3,3.0,3,13.0,6.0,5.0,3.0,5.0,5,5,1970,1970,3.0,1.0,10.0,11.0,2.0,0.0,3,3,4.0,3,3,0,4,149.0,1,0.0,1503.0,1652.0,5.0,3,1,5,1652,0,0,1652,0.0,0.0,2,0,4,2,3,8,8,0,0,5.0,1970.0,1,3.0,928.0,3,3,2,0,0,0,0,0,0,0,3,2006,6.0,146500,36,0,0,3304.0
275,149,535180130,50,6.0,60.0,8382,2,4,2.0,3,1.0,3,12.0,6.0,5.0,4.0,2.0,4,5,1956,1956,3.0,1.0,7.0,9.0,2.0,0.0,3,3,4.0,3,3,0,1,0.0,1,0.0,832.0,832.0,5.0,3,1,4,832,505,0,1337,0.0,0.0,1,0,3,1,3,5,8,0,0,6.0,1956.0,1,1.0,263.0,3,3,2,0,0,0,0,0,0,0,2,2010,6.0,108000,54,0,0,2169.0
276,2525,534126060,80,6.0,102.0,10192,2,3,2.0,3,1.0,3,17.0,6.0,5.0,4.0,4.0,7,6,1968,1992,3.0,1.0,7.0,9.0,3.0,143.0,3,3,4.0,3,3,0,1,0.0,1,0.0,570.0,570.0,5.0,4,1,5,1222,698,0,1920,0.0,0.0,3,0,4,1,4,8,8,1,3,6.0,1968.0,2,2.0,487.0,3,3,2,0,98,0,0,0,0,0,9,2006,6.0,170000,38,24,0,2490.0
277,1470,907290250,120,4.0,55.0,4426,2,4,2.0,3,1.0,3,18.0,6.0,5.0,5.0,5.0,6,5,2004,2004,3.0,1.0,13.0,14.0,3.0,205.0,4,3,6.0,4,3,2,6,662.0,1,0.0,186.0,848.0,5.0,5,1,5,848,0,0,848,1.0,0.0,1,0,1,1,4,3,8,0,0,6.0,2004.0,2,2.0,420.0,3,3,2,140,0,0,0,0,0,0,2,2008,6.0,145000,4,0,0,1696.0
278,412,527453140,120,6.0,24.0,2280,2,4,2.0,3,2.0,3,10.0,6.0,5.0,2.0,5.0,7,5,1975,1975,3.0,1.0,10.0,4.0,2.0,0.0,3,3,4.0,4,3,0,5,435.0,2,622.0,0.0,1057.0,5.0,3,1,5,1055,0,0,1055,0.0,1.0,2,0,2,1,3,4,8,1,2,6.0,1975.0,2,2.0,440.0,3,3,2,0,27,0,0,0,0,0,8,2009,6.0,123000,34,0,0,2112.0
279,1399,905351089,120,6.0,51.0,2887,2,4,4.0,3,1.0,3,21.0,6.0,5.0,4.0,5.0,6,5,1996,1997,3.0,1.0,6.0,5.0,2.0,0.0,3,3,6.0,4,3,2,6,1003.0,1,0.0,288.0,1291.0,5.0,5,1,5,1291,0,0,1291,1.0,0.0,1,0,2,1,4,6,8,1,4,6.0,1996.0,1,2.0,431.0,3,3,2,307,0,0,0,0,0,0,11,2008,6.0,173000,12,1,1,2582.0
280,183,902207140,30,4.0,60.0,8520,2,4,2.0,3,1.0,3,4.0,6.0,5.0,4.0,5.0,6,8,1928,2003,3.0,1.0,13.0,14.0,2.0,0.0,3,4,2.0,3,3,0,1,0.0,1,0.0,624.0,624.0,5.0,4,1,5,720,0,0,720,0.0,0.0,1,0,2,1,3,5,8,0,0,3.0,2005.0,1,2.0,484.0,3,3,2,106,0,0,0,0,0,0,5,2010,6.0,105900,82,75,0,1344.0
281,974,923225360,180,4.0,21.0,1596,2,4,2.0,3,1.0,3,1.0,6.0,5.0,2.0,4.0,4,5,1973,1973,3.0,1.0,12.0,13.0,2.0,0.0,3,3,4.0,4,3,4,6,462.0,1,0.0,0.0,462.0,5.0,3,1,5,526,462,0,988,1.0,0.0,1,0,2,1,3,5,8,0,0,7.0,1973.0,1,1.0,297.0,3,3,2,120,101,0,0,0,0,0,11,2009,6.0,91000,36,0,0,1450.0
282,930,909426090,50,6.0,78.0,15600,2,4,1.0,3,1.0,3,20.0,6.0,5.0,4.0,2.0,5,7,1949,2005,3.0,1.0,4.0,4.0,2.0,0.0,3,3,2.0,3,3,0,4,312.0,3,507.0,248.0,1067.0,4.0,2,0,5,986,537,0,1523,1.0,0.0,2,0,3,1,2,7,3,1,3,6.0,1949.0,1,1.0,295.0,3,3,2,0,0,81,0,0,0,0,10,2009,6.0,158000,60,56,0,2590.0
283,881,907412020,60,6.0,65.0,9313,2,3,2.0,3,1.0,3,18.0,6.0,5.0,4.0,7.0,7,5,2004,2004,3.0,1.0,13.0,14.0,2.0,0.0,4,3,6.0,4,3,0,1,0.0,1,0.0,864.0,864.0,5.0,5,1,5,864,864,0,1728,0.0,0.0,2,1,3,1,4,7,8,0,0,6.0,2004.0,2,2.0,572.0,3,3,2,187,56,0,0,0,0,0,4,2009,6.0,190000,5,0,0,2592.0
284,1180,533250110,120,6.0,22.0,11064,2,2,2.0,3,5.0,3,25.0,6.0,5.0,5.0,5.0,8,5,1995,1995,4.0,1.0,11.0,12.0,2.0,0.0,4,3,6.0,4,3,4,2,560.0,6,670.0,0.0,1230.0,5.0,5,1,5,1239,0,0,1239,1.0,0.0,1,1,1,1,4,4,8,1,2,6.0,1995.0,3,2.0,477.0,3,3,2,172,24,0,0,0,0,0,8,2008,6.0,217500,13,0,0,2469.0
285,1553,910226040,50,4.0,75.0,9000,2,4,2.0,3,1.0,3,2.0,6.0,5.0,4.0,2.0,5,5,1958,1958,3.0,1.0,8.0,6.0,3.0,162.0,3,3,4.0,3,3,0,5,330.0,1,0.0,821.0,1151.0,5.0,4,1,4,1151,804,0,1955,0.0,0.0,2,0,4,1,3,7,8,0,0,6.0,1958.0,3,1.0,356.0,3,3,2,0,0,0,0,0,0,0,1,2008,6.0,165500,50,0,0,3106.0
286,928,909425060,70,6.0,75.0,12000,2,4,1.0,3,1.0,3,20.0,6.0,5.0,4.0,7.0,7,7,1941,1950,3.0,1.0,7.0,9.0,2.0,0.0,3,3,4.0,3,3,0,3,275.0,1,0.0,429.0,704.0,5.0,5,1,5,860,704,0,1564,0.0,0.0,1,1,3,1,2,7,8,1,4,6.0,1941.0,1,1.0,234.0,3,3,2,0,0,0,0,0,0,0,7,2009,6.0,174500,68,9,0,2268.0
287,1512,908276140,80,6.0,62.0,7692,2,4,1.0,3,1.0,2,6.0,6.0,5.0,4.0,4.0,4,6,1954,1954,3.0,1.0,6.0,5.0,2.0,0.0,3,3,4.0,5,3,3,1,0.0,1,0.0,416.0,416.0,5.0,4,1,4,1204,0,0,1204,0.0,0.0,1,0,3,1,3,6,8,0,0,4.0,1954.0,1,1.0,312.0,3,3,2,0,0,0,0,0,0,0,11,2008,6.0,100000,54,0,0,1620.0
288,3,526351010,20,6.0,81.0,14267,2,3,2.0,3,3.0,3,12.0,6.0,5.0,4.0,5.0,6,6,1958,1958,4.0,1.0,6.0,5.0,3.0,108.0,3,3,4.0,3,3,0,5,923.0,1,0.0,406.0,1329.0,5.0,3,1,5,1329,0,0,1329,0.0,0.0,1,1,3,1,4,6,8,0,0,6.0,1958.0,1,1.0,312.0,3,3,2,393,36,0,0,0,0,12500,6,2010,6.0,172000,52,0,0,2658.0
289,2140,907202220,20,6.0,75.0,9675,2,4,2.0,3,3.0,3,18.0,6.0,5.0,4.0,5.0,5,6,1975,1975,4.0,1.0,9.0,10.0,2.0,0.0,3,3,4.0,3,3,0,4,330.0,3,432.0,102.0,864.0,5.0,3,1,5,879,0,0,879,0.0,0.0,1,0,3,1,3,5,8,0,0,6.0,1975.0,1,2.0,440.0,3,3,2,0,80,0,0,0,0,0,9,2007,9.0,120000,32,0,0,1743.0
290,553,531477020,20,5.0,60.0,8400,2,4,2.0,3,1.0,3,15.0,4.0,5.0,4.0,5.0,4,4,1950,1950,3.0,1.0,6.0,2.0,2.0,0.0,2,2,4.0,3,2,0,1,0.0,1,0.0,721.0,721.0,5.0,4,1,5,841,0,0,841,0.0,0.0,1,0,2,1,3,4,8,0,0,1.0,1950.0,1,1.0,294.0,3,3,0,250,0,24,0,0,0,0,9,2009,6.0,82000,59,0,0,1562.0
291,2594,535354130,50,6.0,50.0,7500,2,4,2.0,3,1.0,3,12.0,6.0,5.0,4.0,2.0,6,6,1947,1950,3.0,1.0,13.0,14.0,2.0,0.0,3,3,4.0,3,3,0,1,0.0,1,0.0,784.0,784.0,5.0,5,1,4,900,412,0,1312,0.0,0.0,1,1,3,1,3,6,8,0,0,3.0,1953.0,1,2.0,649.0,3,3,2,0,28,0,0,0,0,0,10,2006,6.0,127000,59,3,1,2096.0
292,1314,902305080,75,4.0,60.0,9600,2,4,2.0,3,1.0,3,4.0,6.0,5.0,4.0,6.0,6,5,1917,1950,3.0,1.0,3.0,2.0,2.0,0.0,3,3,2.0,4,3,0,3,319.0,1,0.0,416.0,735.0,3.0,2,0,5,1134,924,0,2058,0.0,0.0,1,1,3,1,3,8,8,1,4,3.0,1950.0,1,2.0,396.0,2,2,1,0,0,259,0,0,0,0,4,2008,6.0,129500,91,33,0,2793.0
293,366,527182110,120,6.0,58.0,5814,2,3,2.0,3,5.0,3,24.0,6.0,5.0,5.0,5.0,8,5,1984,1984,3.0,1.0,9.0,10.0,2.0,0.0,4,3,4.0,4,3,3,6,1036.0,1,0.0,184.0,1220.0,5.0,4,1,5,1360,0,0,1360,1.0,0.0,1,0,1,1,4,4,8,1,5,6.0,1984.0,2,2.0,565.0,3,3,2,63,0,0,0,0,0,0,8,2009,4.0,187500,25,0,0,2580.0
294,1462,907255060,20,6.0,83.0,14860,2,2,2.0,3,5.0,3,18.0,6.0,5.0,4.0,5.0,8,5,2002,2003,4.0,1.0,13.0,14.0,3.0,240.0,4,3,6.0,5,3,4,6,1538.0,1,0.0,240.0,1778.0,5.0,5,1,5,1786,0,0,1786,1.0,0.0,2,0,3,1,4,6,8,1,4,6.0,2002.0,2,3.0,715.0,3,3,2,182,35,0,0,0,0,0,6,2008,6.0,300000,6,1,1,3564.0
295,2541,534250300,60,6.0,82.0,14803,2,3,2.0,3,5.0,3,17.0,6.0,5.0,4.0,7.0,6,5,1971,1971,3.0,1.0,9.0,10.0,3.0,252.0,3,3,4.0,3,3,0,3,416.0,1,0.0,409.0,825.0,5.0,4,1,5,1097,896,0,1993,0.0,0.0,2,1,4,1,3,8,8,1,4,6.0,1971.0,2,2.0,495.0,3,3,2,0,66,0,0,0,0,0,6,2006,6.0,190000,35,0,0,2818.0
296,2088,905480090,50,6.0,50.0,7550,2,4,2.0,3,1.0,3,6.0,6.0,5.0,4.0,2.0,4,5,1920,1950,1.0,1.0,7.0,9.0,2.0,0.0,2,2,2.0,3,2,0,1,0.0,1,0.0,951.0,951.0,4.0,2,0,5,986,376,0,1362,0.0,0.0,2,0,4,1,3,7,8,0,0,3.0,1920.0,1,1.0,280.0,2,3,1,0,0,0,0,0,0,0,3,2007,6.0,96000,87,30,0,2313.0
297,527,528480130,60,7.0,65.0,8125,2,4,2.0,3,1.0,3,22.0,6.0,5.0,4.0,7.0,7,5,2006,2007,3.0,1.0,12.0,13.0,5.0,100.0,4,3,6.0,4,3,0,6,812.0,1,0.0,280.0,1092.0,5.0,5,1,5,1112,438,0,1550,1.0,0.0,2,0,2,1,4,7,8,0,0,6.0,2007.0,3,2.0,438.0,3,3,2,0,168,0,0,0,0,0,10,2009,6.0,241000,3,1,1,2642.0
298,1824,532376090,20,6.0,40.0,13673,2,3,2.0,3,5.0,3,9.0,3.0,5.0,4.0,5.0,5,5,1962,1962,3.0,1.0,9.0,10.0,2.0,0.0,3,4,4.0,3,3,0,1,0.0,1,0.0,1140.0,1140.0,5.0,3,1,5,1696,0,0,1696,0.0,0.0,1,1,3,1,3,8,6,1,3,6.0,1962.0,2,1.0,349.0,3,3,2,0,30,0,0,0,0,0,3,2007,6.0,143900,45,0,0,2836.0
299,2918,923228180,160,4.0,21.0,1533,2,4,2.0,3,1.0,3,1.0,6.0,5.0,2.0,7.0,4,5,1970,1970,3.0,1.0,12.0,13.0,2.0,0.0,3,3,4.0,3,3,0,3,408.0,1,0.0,138.0,546.0,5.0,3,1,5,546,546,0,1092,0.0,0.0,1,1,3,1,3,5,8,0,0,1.0,1970.0,1,1.0,286.0,3,3,2,0,0,0,0,0,0,0,12,2006,6.0,87550,36,0,0,1638.0
300,49,528180070,120,6.0,61.0,7658,2,4,2.0,3,1.0,3,26.0,6.0,5.0,5.0,5.0,9,5,2005,2005,4.0,1.0,7.0,9.0,3.0,412.0,5,3,6.0,5,3,0,6,456.0,1,0.0,1296.0,1752.0,5.0,5,1,5,1752,0,0,1752,1.0,0.0,2,0,2,1,5,6,8,1,4,6.0,2005.0,2,2.0,576.0,3,3,2,196,82,0,0,0,0,0,2,2010,6.0,319900,5,0,0,3504.0
301,826,906380100,20,6.0,122.0,11923,2,3,2.0,3,3.0,3,18.0,6.0,5.0,4.0,5.0,9,5,2007,2007,3.0,1.0,13.0,14.0,2.0,0.0,4,3,6.0,5,3,0,1,0.0,1,0.0,1800.0,1800.0,5.0,5,1,5,1800,0,0,1800,0.0,0.0,2,0,2,1,5,7,8,0,0,6.0,2007.0,3,2.0,702.0,3,3,2,288,136,0,0,0,0,0,5,2009,6.0,239000,2,0,0,3600.0
302,1108,528365080,60,6.0,91.0,10010,2,4,2.0,3,1.0,3,28.0,6.0,5.0,4.0,7.0,7,5,1993,1994,4.0,4.0,13.0,14.0,3.0,320.0,4,3,6.0,4,3,3,4,228.0,6,852.0,0.0,1080.0,5.0,5,1,5,1108,1089,0,2197,1.0,0.0,2,1,4,1,4,9,8,1,4,6.0,1993.0,3,3.0,783.0,3,3,2,385,99,0,0,0,0,0,7,2008,6.0,287500,15,1,1,3277.0
303,2041,903475040,50,4.0,76.0,12358,2,3,2.0,3,1.0,3,4.0,4.0,5.0,4.0,2.0,5,6,1941,1950,3.0,1.0,7.0,9.0,2.0,0.0,3,3,4.0,3,3,0,3,360.0,1,0.0,360.0,720.0,5.0,3,1,5,854,0,528,1382,0.0,0.0,1,1,2,1,3,7,8,0,0,3.0,1991.0,1,2.0,660.0,3,3,2,237,0,0,0,0,0,0,5,2007,6.0,128500,66,9,0,2102.0
